plasmid_id	length_bp	inc_type	inc_confidence	is_novel
AP027325.1	883473	repPae_small	81.7	False
AP027326.1	83040	repPae_small	81.2	False
AP027328.1	1016854	repPae_small	81.5	False
AP027329.1	211043	repPae_large	56.5	False
AP027331.1	1278485	repPae_small	61.3	False
AP027332.1	319631	repPae_small	81.5	False
AP027334.1	997758	repPae_small	81.9	False
AP027335.1	60215	repPae_large	80.4	False
AP027337.1	952202	repPae_small	81.7	False
AP027340.1	960070	repPae_small	81.8	False
AP027342.1	1011242	repPae_small	81.8	False
AP027343.1	60531	repPae_large	59.1	False
AP027374.1	293186	repPae_large	100.0	False
AP027375.1	175755	repPae_large	60.9	False
AP027376.1	82980	repPae_large	80.0	False
AP027377.1	38905	IncAC2	61.0	False
AP027405.1	52834	IncN	100.0	False
AP027406.1	61975	IncI2	100.0	False
AP027407.1	77354	IncFII	100.0	False
AP027409.1	48865	IncN	100.0	False
AP027410.1	60712	IncI2	100.0	False
AP027447.1	72615	IncFII	80.0	False
AP027448.1	15414	IncFII	79.8	False
AP027449.1	94528	IncFII	80.2	False
AP027451.1	15396	IncFII	79.8	False
AP027466.1	11802	repPae_small	81.4	False
AP027468.1	293632	IncN	100.0	False
AP027469.1	40948	IncX1	100.0	False
AP027478.1	140473	IncX1	46.5	False
AP027491.1	3692	IncX1	39.7	True
AP027529.1	61509	IncI2	100.0	False
AP027530.1	60740	IncX1	100.0	False
AP027531.1	4586	IncX1	59.7	False
AP027717.1	123192	IncFII	76.8	False
AP027718.1	6413	IncC	40.2	False
AP027719.1	2442	IncX1	59.9	False
AP027720.1	2101	IncX3	40.3	False
AP027755.1	88234	IncX1	60.8	False
AP027756.1	2473	IncX3	59.5	False
AP027757.1	2138	IncFII	100.0	False
AP027758.1	1987	IncFII	59.8	False
AP027770.1	232080	IncHI2	53.2	False
AP027771.1	189778	IncN	41.2	False
AP027772.1	3203	IncX1	100.0	False
AP027773.1	2757	IncX1	100.0	False
AP027774.1	2459	IncX1	80.0	False
AP027796.1	6541	IncFII	37.7	True
AP027808.1	2121	IncFII	100.0	False
AP027809.1	5441	ColRNAI	43.8	False
AP027810.1	33315	IncX4	100.0	False
AP027811.1	10486	repPae_small	100.0	False
AP027812.1	4035	IncX1	100.0	False
AP027847.1	183441	IncN	100.0	False
AP027849.1	79107	IncFII	80.5	False
AP027894.1	33315	IncX4	100.0	False
AP027895.1	54022	IncFII	100.0	False
AP027896.1	45602	IncX1	100.0	False
AP027898.1	90084	IncN	44.6	False
AP028098.1	6512	IncX1	40.0	False
AP028099.1	3960	IncFII	100.0	False
AP028103.1	6512	IncFII	60.1	False
AP028104.1	3961	IncFII	100.0	False
AP028107.1	6512	IncX1	40.0	True
AP028108.1	3961	IncFII	100.0	False
AP028111.1	6512	IncX1	40.0	True
AP028113.1	3961	IncFII	79.8	False
AP028116.1	6512	IncX1	40.0	False
AP028118.1	3950	IncFII	79.9	False
AP028120.1	6512	IncFII	60.1	False
AP028122.1	3961	IncFII	100.0	False
AP028124.1	6512	IncFII	60.0	False
AP028126.1	3950	IncFII	100.0	False
AP028202.1	2302010	repPae_large	74.6	False
AP028203.1	381118	repPae_large	81.7	False
AP028323.1	29702	repSA_large	100.0	False
AP028324.1	23956	repSA_large	100.0	False
AP028325.1	15527	repSA_large	100.0	False
AP028326.1	2326	repSA_small	100.0	False
AP028327.1	2234	repSA_small	100.0	False
AP028328.1	2113	repSA_small	100.0	False
AP028354.1	40882	repSA_large	81.4	False
AP028456.1	293342	repPae_large	100.0	False
AP028463.1	83240	IncFII	71.1	False
AP028465.1	6177	IncX3	79.3	False
AP028468.1	4809	IncN	59.1	False
AP028469.1	4261	IncX1	100.0	False
AP028470.1	3356	IncX1	59.2	False
AP028471.1	3223	IncFII	100.0	False
AP028474.1	90669	IncX1	40.3	False
AP028475.1	5280	IncN	40.4	False
AP028477.1	59610	IncFII	100.0	False
AP028479.1	84294	IncFII	100.0	False
AP028481.1	133752	IncFII	100.0	False
AP028482.1	88672	IncFII	80.1	False
AP028484.1	2511	IncI	39.9	True
AP028486.1	51361	IncN	100.0	False
AP028488.1	4018	ColRNAI	60.4	False
AP028489.1	3223	IncFII	100.0	False
AP028492.1	96375	IncFII	100.0	False
AP028494.1	78926	IncX1	56.5	False
AP028496.1	95195	IncFII	100.0	False
AP028498.1	107210	IncFII	79.9	False
AP028500.1	107107	IncFII	80.0	False
AP028504.1	5323	IncX1	100.0	False
AP028507.1	204933	IncFII	100.0	False
AP028508.1	68338	IncFII	100.0	False
AP028509.1	39642	IncN	39.9	True
AP028512.1	98240	IncFII	80.1	False
AP028514.1	125919	IncFII	100.0	False
AP028515.1	123916	IncFII	100.0	False
AP028516.1	56070	IncFII	100.0	False
AP028518.1	99440	IncFII	100.0	False
AP028521.1	62927	IncFII	80.8	False
AP028524.1	51133	IncX1	79.4	False
AP028526.1	176362	IncFII	100.0	False
AP028527.1	43138	repEF_res	80.4	False
AP028528.1	3223	IncFII	100.0	False
AP028532.1	3223	IncFII	100.0	False
AP028537.1	120373	IncFII	100.0	False
AP028538.1	4419	IncX1	38.4	True
AP028541.1	4836	IncFII	100.0	False
AP028542.1	2494	IncI	39.7	True
AP028546.1	73038	IncFII	100.0	False
AP028550.1	242181	IncHI2	56.1	False
AP028551.1	82206	IncFII	66.0	False
AP028552.1	4938	IncFII	100.0	False
AP028553.1	4416	repAci1	39.7	True
AP028554.1	3223	IncFII	100.0	False
AP028555.1	2811	repEF_conj	58.9	False
AP028557.1	243500	IncN	64.9	False
AP028558.1	93886	IncFII	40.5	False
AP028559.1	82206	IncFII	66.0	False
AP028560.1	3223	IncFII	100.0	False
AP028562.1	244465	IncN	60.6	False
AP028563.1	200434	IncFII	100.0	False
AP028564.1	95205	IncFII	80.3	False
AP028565.1	87948	IncFII	68.6	False
AP028567.1	5111	repSA_small	100.0	False
AP028568.1	4938	IncFII	100.0	False
AP028569.1	3830	repSA_large	57.1	False
AP028570.1	3223	IncFII	100.0	False
AP028572.1	4678	IncFII	79.9	False
AP028573.1	3223	IncFII	100.0	False
AP028575.1	145494	IncC	61.2	False
AP028578.1	162949	IncFII	80.5	False
AP028582.1	98035	IncFII	100.0	False
AP028587.1	80189	IncFII	100.0	False
AP028589.1	97998	IncFII	100.0	False
AP028591.1	18304	IncFII	100.0	False
AP028593.1	101487	IncFII	80.4	False
AP028595.1	97991	IncFII	100.0	False
AP028597.1	61744	IncFII	100.0	False
AP028600.1	109728	IncFII	80.3	False
AP028811.1	110107	IncFII	62.2	False
AP028812.1	92264	IncFII	100.0	False
AP028813.1	45970	IncX1	100.0	False
AP028864.1	28598	repSA_large	97.9	False
AP028866.1	28598	repSA_large	97.9	False
AP028956.1	84051	repSA_large	100.0	False
AP028958.1	92069	IncFII	79.9	False
AP028959.1	4892	IncHI2	40.0	False
AP028960.1	34490	IncN	100.0	False
AP028962.1	18747	repSA_large	100.0	False
AP028979.1	141469	IncC	60.1	False
AP028980.1	28899	IncFII	100.0	False
AP028981.1	10579	IncX1	79.9	False
AP029034.1	8731	repAci1	100.0	False
AP029036.1	160767	repSA_large	41.9	False
AP029037.1	131970	repSA_large	100.0	False
AP029038.1	31542	repSA_large	81.0	False
AP029040.1	31181	repSA_large	81.1	False
AP029041.1	31154	repSA_large	79.9	False
AP029042.1	21793	repSA_large	82.0	False
AP029043.1	18248	repSA_large	100.0	False
AP029044.1	16439	repSA_large	100.0	False
AP029045.1	15179	repSA_large	100.0	False
AP029049.1	17326	IncN	60.1	False
AP029160.1	140423	repSA_large	100.0	False
AP029161.1	67953	repSA_large	100.0	False
AP029162.1	44767	repSA_large	100.0	False
AP029164.1	81994	IncFII	85.5	False
AP029165.1	5167	IncFII	80.2	False
AP029166.1	1549	IncFII	40.1	False
AP029175.1	160999	IncC	61.5	False
AP029177.1	62183	repAci_large	100.0	False
AP029178.1	48266	repAci_large	100.0	False
AP029179.1	15391	repEF_conj	79.3	False
AP029180.1	11921	repAci_large	100.0	False
AP029181.1	10856	repAci_large	100.0	False
AP029228.1	47894	repSA_large	100.0	False
AP029229.1	9892	repSA_large	100.0	False
AP029230.1	9111	repSA_large	100.0	False
AP029232.1	34943	repSA_large	100.0	False
AP029234.1	20885	repSA_large	100.0	False
AP029235.1	4101	repSA_small	68.1	False
AP029236.1	2393	repSA_small	100.0	False
AP029238.1	8372	repSA_large	100.0	False
AP029239.1	4524	repSA_large	79.6	False
AP029240.1	3189	repSA_small	100.0	False
AP029241.1	2268	repSA_small	100.0	False
AP029242.1	1279	repSA_small	100.0	False
AP029601.1	299686	IncFII	80.0	False
AP029604.1	4189	repPae_small	60.8	False
AP031219.1	93192	repEF_conj	100.0	False
AP031220.1	55304	repEF_conj	100.0	False
AP031222.1	195790	repEF_res	100.0	False
AP031224.1	62679	repEF_res	80.5	False
AP031225.1	31719	repEF_res	100.0	False
AP031226.1	10833	repEF_res	100.0	False
AP031227.1	7067	repEF_res	85.4	False
AP031228.1	6163	repEF_res	95.9	False
AP031229.1	2937	repEF_res	79.6	False
AP031230.1	2788	repEF_res	60.4	False
AP031231.1	1964	repEF_res	100.0	False
AP031233.1	212257	repEF_res	100.0	False
AP031235.1	62685	repEF_res	100.0	False
AP031236.1	31719	repEF_res	100.0	False
AP031237.1	7056	repEF_conj	63.8	False
AP031238.1	6149	repEF_res	95.8	False
AP031239.1	5272	repEF_res	62.2	False
AP031240.1	4484	repEF_res	100.0	False
AP031241.1	2927	repEF_res	61.2	False
AP031242.1	1971	repEF_res	99.1	False
AP031244.1	233988	repEF_res	100.0	False
AP031246.1	55770	repEF_conj	57.8	False
AP031247.1	38820	repEF_res	100.0	False
AP031248.1	23125	repEF_res	61.0	False
AP031249.1	6298	repEF_res	99.9	False
AP031250.1	6151	repEF_res	95.1	False
AP031251.1	5929	repEF_res	100.0	False
AP031252.1	5248	repEF_res	80.2	False
AP031253.1	2048	repEF_res	100.0	False
AP031254.1	1964	repEF_res	99.2	False
AP031256.1	122831	repEF_res	77.7	False
AP031258.1	57475	repEF_conj	100.0	False
AP031259.1	55767	repEF_conj	58.1	False
AP031260.1	49325	repEF_res	100.0	False
AP031261.1	40540	repEF_conj	100.0	False
AP031262.1	7513	repEF_res	100.0	False
AP031263.1	5269	repEF_res	81.0	False
AP031264.1	5170	repEF_res	100.0	False
AP031265.1	4052	repEF_res	70.5	False
AP031266.1	2047	repEF_res	80.3	False
AP031268.1	183248	repEF_res	96.8	False
AP031269.1	52401	repEF_res	100.0	False
AP031270.1	38738	repEF_res	100.0	False
AP031271.1	12317	repEF_res	73.6	False
AP031272.1	6292	repEF_res	99.8	False
AP031273.1	5945	repEF_res	100.0	False
AP031274.1	5262	repEF_res	80.2	False
AP031275.1	1964	repEF_res	98.9	False
AP031277.1	253975	repEF_res	100.0	False
AP031278.1	55773	repEF_conj	58.1	False
AP031279.1	40532	repEF_conj	100.0	False
AP031280.1	19583	repEF_res	100.0	False
AP031281.1	6296	repEF_res	99.8	False
AP031282.1	6161	repEF_res	99.7	False
AP031283.1	5938	repEF_res	100.0	False
AP031284.1	4447	repEF_res	100.0	False
AP031285.1	2903	repEF_conj	60.6	False
AP031324.1	336643	repPae_small	100.0	False
AP031326.1	303403	repPae_small	100.0	False
AP031327.1	26522	repPae_small	100.0	False
AP031329.1	279478	repPae_small	100.0	False
AP031331.1	336644	repPae_small	100.0	False
AP031333.1	290779	repPae_small	100.0	False
AP031335.1	335479	repPae_small	100.0	False
AP031372.1	46459	repEF_res	75.3	False
AP031458.1	73589	repPae_large	80.2	False
AP031463.1	421707	repPae_large	100.0	False
AP031464.1	196566	repPae_large	100.0	False
AP031465.1	83900	repPae_large	100.0	False
AP031466.1	22238	repPae_large	100.0	False
AP031468.1	27750	repSA_large	100.0	False
AP031469.1	16927	repSA_large	100.0	False
AP031470.1	3004	repSA_small	79.6	False
AP031471.1	2491	repSA_small	100.0	False
AP031473.1	84510	repAci_large	100.0	False
AP031474.1	71495	repAci_large	100.0	False
AP031475.1	67318	repAci_large	100.0	False
AP031476.1	47493	repAci_large	100.0	False
AP031477.1	45691	IncFII	100.0	False
AP031478.1	9255	repEF_conj	61.1	False
AP031479.1	8605	repEF_conj	79.9	False
AP031480.1	6183	repAci_large	41.3	False
AP031481.1	3942	repSA_large	59.1	False
AP031482.1	2238	repEF_res	59.4	False
AP031483.1	1836	repAci_large	40.3	False
AP031567.1	134012	repAci_large	100.0	False
AP031568.1	13422	repAci_large	59.7	False
AP031569.1	8751	repAci1	100.0	False
AP031570.1	8683	repAci_large	100.0	False
AP031571.1	4167	repAci1	60.4	False
APAS01000019.1	7671	repEF_res	78.8	False
AQON01000072.1	4106	repPae_large	80.9	False
AQON01000075.1	1226	repPae_large	59.9	False
AQPP01000018.1	59621	repAci_large	100.0	False
AWQW01000318.1	15813	repPae_large	100.0	False
AY027524.1	22437	repPae_large	100.0	False
AY123047.1	2825	IncN	80.2	False
AY234334.1	1200	repEF_res	100.0	False
AY355285.1	4608	repSA_small	100.0	False
AY855841.1	67673	repEF_conj	100.0	False
BA000018.3	2814816	repSA_large	100.0	False
CM001862.1	59621	repAci_large	100.0	False
CM001901.1	4106	repPae_large	80.9	False
CM001903.1	1226	repPae_large	59.9	False
CM003332.1	52494	repSA_large	100.0	False
CM003333.1	38475	repSA_large	100.0	False
CM003352.1	287745	repPae_small	63.1	False
CM003353.1	134691	repPae_small	62.1	False
CM003354.1	109813	repPae_small	59.1	False
CM003355.1	86644	repPae_large	56.5	False
CM003356.1	32512	repPae_small	80.6	False
CM003357.1	13157	repPae_small	61.7	False
CM003358.1	6108	repPae_small	58.5	False
CM003619.1	20514	repSA_large	100.0	False
CM007812.1	15386	repSA_large	100.0	False
CM007813.1	40056	repSA_large	100.0	False
CM008884.1	105614	IncFII	100.0	False
CM009032.1	6328	ColRNAI	100.0	False
CM009982.1	14853	repPae_large	80.5	False
CM009983.1	31717	repPae_large	100.0	False
CM017776.1	59941	IncFII	100.0	False
CM018764.1	44480	repAci_large	100.0	False
CP000054.1	62829	repAci_large	59.1	False
CP000055.1	39263	repSA_large	40.7	False
CP000228.1	239246	repEF_conj	40.5	False
CP000229.1	52766	repAci_large	59.1	False
CP000475.1	328237	repPae_large	100.0	False
CP000476.1	300725	repPae_large	80.5	False
CP000522.1	13408	repAci_large	60.0	False
CP000523.1	11302	repAci1	100.0	False
CP000540.1	72689	repPae_small	61.5	False
CP000541.1	63609	repPae_large	67.8	False
CP000617.1	397868	repPae_large	100.0	False
CP000618.1	265616	repPae_large	61.4	False
CP000619.1	226679	repPae_large	84.0	False
CP000620.1	107231	repPae_large	89.9	False
CP000621.1	88096	repPae_large	67.0	False
CP000630.1	184668	repPae_large	76.3	False
CP000631.1	388169	repPae_large	100.0	False
CP000632.1	44420	IncFII	40.9	False
CP000700.1	310228	repPae_large	60.2	False
CP000701.1	222757	repPae_small	63.9	False
CP000782.1	316164	repPae_large	80.1	False
CP000876.1	339639	IncFII	42.6	False
CP000877.1	99204	IncAC2	39.3	True
CP000983.1	27476	repSA_large	100.0	False
CP001057.1	47642	repSA_large	100.0	False
CP001075.1	414090	repPae_large	59.8	False
CP001076.1	429111	repPae_large	100.0	False
CP001077.1	1091523	repPae_small	59.4	False
CP001136.1	43703	repPae_large	60.4	False
CP001166.1	258484	repEF_res	100.0	False
CP001167.1	11567	repEF_conj	100.0	False
CP001168.1	10077	repSA_large	78.9	False
CP001169.1	29189	repEF_conj	100.0	False
CP001170.1	72792	repSA_large	100.0	False
CP001171.1	3424	repEF_conj	78.6	False
CP001178.1	12481	repSA_small	59.9	False
CP001179.1	270082	repEF_res	79.6	False
CP001180.1	45173	repEF_conj	79.8	False
CP001181.1	3091	repEF_conj	80.5	False
CP001218.1	10225	repEF_conj	100.0	False
CP001770.1	189452	IncN	79.8	False
CP001771.1	146936	IncFII	40.5	False
CP001772.1	36434	IncFII	59.2	False
CP001773.1	9965	IncHI2	59.4	False
CP001774.1	8651	IncFII	80.0	False
CP001775.1	7683	IncN	80.0	False
CP001776.1	7308	IncN	100.0	False
CP001777.1	6072	IncN	40.3	False
CP002030.1	44084	repSA_large	57.9	False
CP002151.1	64696	repPae_large	94.9	False
CP002152.1	66911	repPae_large	91.1	False
CP002153.1	72683	repPae_large	92.2	False
CP002155.1	44194	IncFII	82.7	False
CP002166.1	26180	IncFIB	60.4	False
CP002245.1	183612	repPae_large	76.9	False
CP002441.1	39054	IncX1	60.6	False
CP002509.1	187880	repSA_large	60.8	False
CP002510.1	139013	repEF_res	79.0	False
CP002523.1	8731	repAci1	100.0	False
CP002524.1	70894	repAci_large	100.0	False
CP002527.1	341282	repAci_large	100.0	False
CP002934.1	26539	repSA_large	80.4	False
CP002935.1	30718	repSA_large	100.0	False
CP002936.1	30065	repSA_large	100.0	False
CP002937.1	30000	repSA_large	100.0	False
CP002938.1	31118	repSA_large	100.0	False
CP002939.1	30949	repSA_large	100.0	False
CP002940.1	25262	repSA_large	100.0	False
CP002941.1	29421	repSA_large	100.0	False
CP002942.1	24675	repSA_large	100.0	False
CP002943.1	26626	repSA_large	100.0	False
CP002944.1	22901	repSA_large	100.0	False
CP002945.1	22449	repSA_large	100.0	False
CP002946.1	27239	repEF_res	61.8	False
CP002947.1	20715	repSA_large	79.1	False
CP002948.1	30180	repSA_large	100.0	False
CP002949.1	33903	repSA_large	100.0	False
CP002950.1	57919	repSA_large	79.7	False
CP002989.1	705810	repPae_small	60.3	False
CP002990.1	23659	repPae_small	55.2	False
CP003042.1	56977	IncN	60.0	False
CP003090.1	1951047	repPae_large	58.5	False
CP003091.1	356263	repPae_large	80.1	False
CP003092.1	115232	repPae_large	82.1	False
CP003097.1	31872	IncN	40.1	False
CP003180.1	84933	IncN	39.7	True
CP003223.1	122799	IncFIB	74.4	False
CP003224.1	111195	IncFII	100.0	False
CP003225.1	105974	IncC	62.7	False
CP003226.1	3751	IncFII	100.0	False
CP003227.1	3353	IncX1	100.0	False
CP003228.1	1308	IncX1	60.2	False
CP003276.1	164566	repPae_large	100.0	False
CP003277.1	73285	repPae_large	100.0	False
CP003296.1	19829	repEF_res	59.8	False
CP003317.1	16887	IncFIB	40.3	False
CP003352.1	56520	repEF_res	56.7	False
CP003353.1	3847	repEF_res	83.4	False
CP003354.1	4119	repEF_res	68.7	False
CP003404.1	570951	IncN	79.4	False
CP003420.1	22406	repEF_res	40.6	False
CP003669.1	4374	repSA_small	100.0	False
CP003688.1	7826	repSA_large	100.0	False
CP003689.1	54484	repEF_res	58.8	False
CP003690.1	95433	repEF_conj	62.0	False
CP003691.1	183210	repEF_conj	59.8	False
CP003692.1	189702	repEF_conj	63.3	False
CP003693.1	319710	repSA_large	77.8	False
CP003694.1	429674	repSA_large	77.5	False
CP003721.1	164565	repPae_large	100.0	False
CP003722.1	73285	repPae_large	100.0	False
CP003748.1	218786	repEF_res	56.6	False
CP003749.1	40993	repEF_res	80.1	False
CP003750.1	36273	repSA_large	100.0	False
CP003751.1	3091	repEF_conj	78.8	False
CP003812.1	7487	repEF_conj	100.0	False
CP003813.1	7552	repEF_conj	100.0	False
CP003817.1	7553	repEF_conj	100.0	False
CP003927.1	213808	IncFII	100.0	False
CP003950.1	172218	repPae_large	78.8	False
CP003951.1	97588	repPae_large	57.0	False
CP003952.1	82420	repPae_large	79.3	False
CP003953.1	62932	repPae_large	79.1	False
CP003954.1	95987	repPae_large	59.5	False
CP003955.1	45950	repPae_large	79.9	False
CP003956.1	37095	repPae_large	79.4	False
CP003957.1	158587	repPae_large	56.8	False
CP003958.1	39302	repPae_large	78.8	False
CP003983.1	744	repAci_large	79.1	False
CP004058.1	148711	IncFII	100.0	False
CP004059.1	11067	repPae_small	100.0	False
CP004060.1	4675	IncFII	80.1	False
CP004361.1	5531	repPae_large	100.0	False
CP004362.1	2216	ColRNAI	40.5	False
CP004363.1	26296	repPae_large	60.0	False
CP004364.1	87176	IncFII	40.5	False
CP004365.1	336138	IncFII	100.0	False
CP004847.1	200847	repAci_large	60.9	False
CP005999.1	89507	IncFII	39.8	True
CP006000.1	52028	IncFII	100.0	False
CP006001.1	66341	IncFII	100.0	False
CP006002.1	78167	IncFII	59.0	False
CP006582.2	226380	repPae_large	55.0	False
CP006583.2	434109	repPae_large	51.5	False
CP006621.1	130716	repEF_res	100.0	False
CP006622.1	67314	repEF_conj	77.2	False
CP006623.1	31004	repEF_res	100.0	False
CP006624.1	9319	repEF_res	98.6	False
CP006625.1	4072	repEF_conj	62.4	False
CP006626.1	2189	repEF_res	86.6	False
CP006657.1	317154	IncFII	81.6	False
CP006658.1	12207	ColRNAI	75.7	False
CP006737.1	177681	IncFII	61.8	False
CP006767.1	4094	repEF_res	58.8	False
CP006848.1	4935	IncFII	78.8	False
CP006901.1	257337	repSA_large	100.0	False
CP006904.1	40142	repSA_large	100.0	False
CP006924.1	10925	IncN	59.9	False
CP006925.1	36109	IncFII	78.9	False
CP006926.1	73636	IncFII	100.0	False
CP006927.1	142788	IncFII	100.0	False
CP006928.1	14249	ColRNAI	100.0	False
CP007042.1	870	repEF_conj	79.8	False
CP007043.1	1278	repEF_conj	79.2	False
CP007052.1	3505	repEF_res	61.2	False
CP007054.1	99831	IncFII	80.1	False
CP007061.1	315592	repPae_small	80.0	False
CP007068.1	1563772	repPae_small	62.2	False
CP007069.1	509829	repPae_small	61.1	False
CP007070.1	251612	repPae_large	100.0	False
CP007150.1	114231	IncFII	100.0	False
CP007157.1	42009	repPae_large	60.0	False
CP007238.1	125203	repPae_large	100.0	False
CP007550.1	8731	repAci1	100.0	False
CP007558.1	272297	IncN	98.8	False
CP007578.1	8685	repAci1	85.9	False
CP007579.1	16236	IncN	59.3	False
CP007580.1	71433	repAci_large	100.0	False
CP007642.1	445194	repPae_small	60.4	False
CP007643.1	499136	repPae_large	100.0	False
CP007644.1	711724	repPae_small	60.3	False
CP007645.1	742914	repPae_small	78.5	False
CP007752.1	46761	repSA_large	61.4	False
CP008701.1	186323	IncFII	100.0	False
CP008745.1	93833	IncFII	100.0	False
CP008789.1	133397	IncFII	100.0	False
CP008790.1	193725	IncC	82.4	False
CP008791.1	205586	IncFII	100.0	False
CP008904.1	38364	IncX1	41.2	False
CP008935.1	21665	IncN	100.0	False
CP008937.1	148131	repEF_res	59.0	False
CP008938.1	71042	repAci_large	40.8	False
CP008939.1	169123	repEF_res	58.5	False
CP008940.1	65130	repAci_large	100.0	False
CP009059.1	57181	repSA_large	100.0	False
CP009060.1	26571	repSA_large	80.1	False
CP009061.1	25221	repSA_large	100.0	False
CP009062.1	28272	repEF_conj	100.0	False
CP009063.1	28738	repSA_large	100.0	False
CP009064.1	24282	repSA_large	100.0	False
CP009065.1	25184	repSA_large	100.0	False
CP009066.1	28638	repSA_large	80.4	False
CP009067.1	36114	repSA_large	100.0	False
CP009068.1	31266	repSA_large	100.0	False
CP009069.1	30468	repSA_large	100.0	False
CP009070.1	30797	repSA_large	100.0	False
