source_file	inc_group	organism_category	is_family	pident	align_length	ref_length	coverage	q_start	q_end	s_start	s_end	evalue	bitscore	plasmid_length
NZ_CP091867.1	IncC	Gram-negative	IS26	99.634	820	859	0.955	149610	150429	22	841	0.0	1466.0	180872
NZ_CP091867.1	IncC	Gram-negative	IS26	99.634	820	859	0.955	17919	18738	841	22	0.0	1466.0	180872
NZ_CP091867.1	IncC	Gram-negative	IS903	81.329	557	550	1.013	98361	98909	1	550	1.4e-147	523.0	180872
NZ_CP091869.1	IncC	Gram-negative	IS26	100.0	820	859	0.955	17919	18738	841	22	0.0	1480.0	180031
NZ_CP091869.1	IncC	Gram-negative	IS26	99.636	824	859	0.959	19163	19986	22	845	0.0	1473.0	180031
NZ_CP091869.1	IncC	Gram-negative	IS26	99.756	820	859	0.955	143481	144300	841	22	0.0	1471.0	180031
NZ_CP091869.1	IncC	Gram-negative	IS26	99.635	822	859	0.957	151094	151915	843	22	0.0	1470.0	180031
NZ_CP091869.1	IncC	Gram-negative	IS26	99.635	822	859	0.957	132893	133714	843	22	0.0	1470.0	180031
NZ_CP091869.1	IncC	Gram-negative	IS26	99.635	822	859	0.957	125312	126133	22	843	0.0	1470.0	180031
NZ_CP091869.1	IncC	Gram-negative	IS26	99.635	822	859	0.957	129790	130611	22	843	0.0	1470.0	180031
NZ_CP091869.1	IncC	Gram-negative	IS26	99.514	823	859	0.958	141893	142715	844	22	0.0	1467.0	180031
NZ_CP091869.1	IncC	Gram-negative	IS26	99.634	820	859	0.955	64024	64843	22	841	0.0	1466.0	180031
NZ_CP091869.1	IncC	Gram-negative	IS26	99.634	820	859	0.955	70276	71095	22	841	0.0	1466.0	180031
NZ_CP091869.1	IncC	Gram-negative	IS26	99.634	820	859	0.955	58557	59376	841	22	0.0	1466.0	180031
NZ_CP091869.1	IncC	Gram-negative	IS26	99.634	820	859	0.955	139460	140279	22	841	0.0	1466.0	180031
NZ_CP091869.1	IncC	Gram-negative	IS903	81.329	557	550	1.013	106892	107440	550	1	1.4e-147	523.0	180031
NZ_CP135682.1	IncC	Gram-negative	ISEcp1	100.0	1656	1656	1.0	57825	59480	1	1656	0.0	2987.0	107043
NZ_CP135682.1	IncC	Gram-negative	IS26	99.879	824	859	0.959	19199	20022	22	845	0.0	1482.0	107043
NZ_CP135682.1	IncC	Gram-negative	IS26	100.0	821	859	0.956	71463	72283	842	22	0.0	1481.0	107043
NZ_CP135682.1	IncC	Gram-negative	IS26	100.0	820	859	0.955	17955	18774	841	22	0.0	1480.0	107043
NZ_MZ606383.1	IncC	Gram-negative	ISEcp1	100.0	1656	1656	1.0	97926	99581	1	1656	0.0	2987.0	138796
NZ_MZ606384.2	IncC	Gram-negative	ISEcp1	100.0	1656	1656	1.0	4266	5921	1656	1	0.0	2987.0	140133
NZ_OQ362291.1	IncC	Gram-negative	IS1	91.492	4866	5747	0.847	93787	98626	929	5747	0.0	6894.0	114198
NZ_OQ362291.1	IncC	Gram-negative	IS26	99.879	824	859	0.959	72084	72907	22	845	0.0	1482.0	114198
NZ_OQ362291.1	IncC	Gram-negative	IS26	100.0	820	859	0.955	99338	100157	841	22	0.0	1480.0	114198
NZ_OQ362291.1	IncC	Gram-negative	IS26	100.0	820	859	0.955	84540	85359	841	22	0.0	1480.0	114198
NZ_OQ362291.1	IncC	Gram-negative	IS26	100.0	820	859	0.955	56347	57166	841	22	0.0	1480.0	114198
NZ_OQ362291.1	IncC	Gram-negative	IS26	100.0	820	859	0.955	54508	55327	841	22	0.0	1480.0	114198
NZ_OQ362291.1	IncC	Gram-negative	IS26	100.0	820	859	0.955	17955	18774	841	22	0.0	1480.0	114198
NZ_OQ362291.1	IncC	Gram-negative	IS26	99.878	822	859	0.957	37748	38568	22	843	0.0	1475.0	114198
NZ_OQ362291.1	IncC	Gram-negative	IS26	98.665	824	859	0.959	81022	81839	843	22	0.0	1422.0	114198
NZ_OQ362291.1	IncC	Gram-negative	IS26	98.66	821	859	0.956	82435	83249	22	841	0.0	1416.0	114198
NZ_OQ362291.1	IncC	Gram-negative	IS26	98.938	565	859	0.658	62990	63554	9	573	0.0	993.0	114198
AP026477.1	IncF	Gram-negative	IS26	99.635	822	859	0.957	52128	52949	842	21	0.0	1470.0	155167
AP026477.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	62070	62889	22	841	0.0	1466.0	155167
AP026477.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	65157	65976	841	22	0.0	1466.0	155167
AP026477.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	57366	58185	841	22	0.0	1466.0	155167
AP026477.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	41343	42162	841	22	0.0	1466.0	155167
AP026480.1	IncF	Gram-negative	IS26	100.0	822	859	0.957	29585	30406	842	21	0.0	1483.0	117889
AP026480.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	37063	37882	841	22	0.0	1466.0	117889
AP026480.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	18800	19619	841	22	0.0	1466.0	117889
AP026519.1	IncF	Gram-negative	IS26	99.635	822	859	0.957	59540	60361	20	841	0.0	1470.0	149987
AP026519.1	IncF	Gram-negative	IS26	99.635	822	859	0.957	53363	54184	842	21	0.0	1470.0	149987
AP026519.1	IncF	Gram-negative	IS26	99.635	822	859	0.957	62285	63106	843	22	0.0	1470.0	149987
AP026519.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	42578	43397	841	22	0.0	1466.0	149987
AP026531.1	IncF	Gram-negative	IS10	99.603	4031	4029	1.0	32938	36965	1	4029	0.0	7189.0	168269
AP026531.1	IncF	Gram-negative	IS26	100.0	822	859	0.957	52632	53453	22	843	0.0	1483.0	168269
AP026531.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	12934	13753	22	841	0.0	1480.0	168269
AP026531.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	60375	61194	841	22	0.0	1480.0	168269
AP026531.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	26020	26839	841	22	0.0	1480.0	168269
AP026531.1	IncF	Gram-negative	IS26	99.756	821	859	0.956	65729	66549	842	22	0.0	1472.0	168269
CP054243.1	IncF	Gram-negative	ISEcp1	99.879	1656	1656	1.0	41346	42999	1656	1	0.0	2971.0	134442
CP054243.1	IncF	Gram-negative	IS26	99.636	825	859	0.96	24389	25213	19	843	0.0	1475.0	134442
CP054243.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	28208	29027	841	22	0.0	1466.0	134442
CP054247.1	IncF	Gram-negative	ISEcp1	99.638	1656	1656	1.0	44871	46520	1656	1	0.0	2938.0	132547
CP054247.1	IncF	Gram-negative	IS26	99.635	823	859	0.958	27924	28746	19	841	0.0	1471.0	132547
CP054247.1	IncF	Gram-negative	IS26	99.635	822	859	0.957	31741	32562	843	22	0.0	1470.0	132547
CP054250.1	IncF	Gram-negative	ISEcp1	99.94	1656	1656	1.0	161029	162683	1	1656	0.0	2979.0	174444
CP054250.1	IncF	Gram-negative	ISEcp1	98.915	1659	1656	1.002	4844	6488	1	1656	0.0	2855.0	174444
CP054250.1	IncF	Gram-negative	IS26	100.0	822	859	0.957	28501	29322	21	842	0.0	1483.0	174444
CP054250.1	IncF	Gram-negative	IS26	99.635	823	859	0.958	22626	23448	843	21	0.0	1471.0	174444
CP054250.1	IncF	Gram-negative	IS26	99.514	823	859	0.958	27164	27986	22	844	0.0	1467.0	174444
CP054250.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	18811	19630	22	841	0.0	1466.0	174444
CP054250.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	39285	40104	22	841	0.0	1466.0	174444
NZ_AP025658.1	IncF	Gram-negative	IS5	99.762	1258	1258	1.0	22077	23334	1	1258	0.0	2256.0	171085
NZ_AP025658.1	IncF	Gram-negative	IS30	99.754	1221	1221	1.0	55862	57082	1	1221	0.0	2189.0	171085
NZ_AP025658.1	IncF	Gram-negative	IS26	99.879	824	859	0.959	69929	70752	22	845	0.0	1482.0	171085
NZ_AP025658.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	67065	67884	22	841	0.0	1480.0	171085
NZ_AP025658.1	IncF	Gram-negative	IS903	91.722	302	550	0.549	120077	120378	302	1	1.85e-120	433.0	171085
NZ_AP025663.1	IncF	Gram-negative	IS5	99.682	1258	1258	1.0	22077	23334	1	1258	0.0	2251.0	170915
NZ_AP025663.1	IncF	Gram-negative	IS30	99.754	1221	1221	1.0	55862	57082	1	1221	0.0	2189.0	170915
NZ_AP025663.1	IncF	Gram-negative	IS26	99.879	824	859	0.959	69929	70752	22	845	0.0	1482.0	170915
NZ_AP025663.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	67065	67884	22	841	0.0	1480.0	170915
NZ_AP025663.1	IncF	Gram-negative	IS903	91.722	302	550	0.549	120077	120378	302	1	1.85e-120	433.0	170915
NZ_CP012683.1	IncF	Gram-negative	IS30	99.81	1053	1221	0.862	52693	53745	1053	1	0.0	1891.0	112639
NZ_CP012683.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	57357	58176	841	22	0.0	1480.0	112639
NZ_CP012683.1	IncF	Gram-negative	IS26	99.757	823	859	0.958	14301	15123	22	844	0.0	1476.0	112639
NZ_CP018886.1	IncF	Gram-negative	IS26	99.878	821	859	0.956	86600	87420	22	842	0.0	1477.0	217456
NZ_CP018886.1	IncF	Gram-negative	IS26	99.878	821	859	0.956	82778	83598	842	22	0.0	1477.0	217456
NZ_CP018886.1	IncF	Gram-negative	IS26	100.0	736	859	0.857	84824	85559	106	841	0.0	1328.0	217456
NZ_CP026494.1	IncF	Gram-negative	IS30	99.59	1221	1221	1.0	65791	67011	1	1221	0.0	2180.0	201203
NZ_CP026494.1	IncF	Gram-negative	IS903	81.047	554	550	1.007	156848	157396	550	1	2.82e-144	512.0	201203
NZ_CP041629.1	IncF	Gram-negative	IS1	99.813	4824	5747	0.839	32517	37340	925	5747	0.0	8656.0	98476
NZ_CP041629.1	IncF	Gram-negative	IS30	99.836	1221	1221	1.0	85210	86430	1221	1	0.0	2194.0	98476
NZ_CP041629.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	38547	39366	22	841	0.0	1480.0	98476
NZ_CP041629.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	40407	41226	22	841	0.0	1480.0	98476
NZ_CP041629.1	IncF	Gram-negative	IS26	99.756	821	859	0.956	13332	14152	22	842	0.0	1472.0	98476
NZ_CP041629.1	IncF	Gram-negative	IS26	99.635	822	859	0.957	18544	19365	22	843	0.0	1470.0	98476
NZ_CP041629.1	IncF	Gram-negative	IS26	99.616	782	859	0.91	31740	32521	22	803	0.0	1397.0	98476
NZ_CP041629.1	IncF	Gram-negative	IS26	99.444	540	859	0.629	7586	8125	302	841	0.0	961.0	98476
NZ_CP050155.1	IncF	Gram-negative	IS26	99.879	824	859	0.959	46309	47132	845	22	0.0	1482.0	130570
NZ_CP050155.1	IncF	Gram-negative	IS26	100.0	821	859	0.956	23833	24653	842	22	0.0	1481.0	130570
NZ_CP050155.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	33702	34521	841	22	0.0	1480.0	130570
NZ_CP050155.1	IncF	Gram-negative	IS26	99.878	821	859	0.956	35465	36285	22	842	0.0	1477.0	130570
NZ_CP054165.1	IncF	Gram-negative	IS26	100.0	821	859	0.956	13034	13854	22	842	0.0	1481.0	68411
NZ_CP054165.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	66198	67017	841	22	0.0	1480.0	68411
NZ_CP054165.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	6430	7249	841	22	0.0	1480.0	68411
NZ_CP054165.1	IncF	Gram-negative	IS26	99.878	820	859	0.955	2902	3721	22	841	0.0	1475.0	68411
NZ_CP054166.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	31744	32563	22	841	0.0	1480.0	165243
NZ_CP054166.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	34750	35569	841	22	0.0	1480.0	165243
NZ_CP054166.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	26866	27685	841	22	0.0	1480.0	165243
NZ_CP054166.1	IncF	Gram-negative	IS26	99.878	821	859	0.956	23446	24266	841	21	0.0	1477.0	165243
NZ_CP054166.1	IncF	Gram-negative	IS26	99.756	821	859	0.956	10739	11559	22	842	0.0	1472.0	165243
NZ_CP054166.1	IncF	Gram-negative	IS903	91.391	302	550	0.549	96255	96556	302	1	2.17e-119	428.0	165243
NZ_CP072859.1	IncF	Gram-negative	IS10	99.659	3224	4029	0.8	5894	9117	4029	806	0.0	5765.0	116735
NZ_CP072859.1	IncF	Gram-negative	IS26	100.0	821	859	0.956	33634	34454	842	22	0.0	1481.0	116735
NZ_CP072859.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	38522	39341	22	841	0.0	1480.0	116735
NZ_CP075717.1	IncF	Gram-negative	IS2	98.878	1426	1426	1.0	141073	142498	1	1426	0.0	2500.0	162438
NZ_CP075717.1	IncF	Gram-negative	IS5	99.921	1258	1258	1.0	148325	149582	1258	1	0.0	2265.0	162438
NZ_CP075717.1	IncF	Gram-negative	IS5	99.921	1258	1258	1.0	70790	72047	1258	1	0.0	2265.0	162438
NZ_CP075717.1	IncF	Gram-negative	IS5	99.841	1258	1258	1.0	8694	9951	1	1258	0.0	2260.0	162438
NZ_CP075717.1	IncF	Gram-negative	IS5	99.841	1258	1258	1.0	20463	21720	1258	1	0.0	2260.0	162438
NZ_CP075717.1	IncF	Gram-negative	IS30	99.59	1221	1221	1.0	35515	36735	1	1221	0.0	2180.0	162438
NZ_CP075717.1	IncF	Gram-negative	IS30	99.59	1221	1221	1.0	17096	18316	1221	1	0.0	2180.0	162438
NZ_CP075717.1	IncF	Gram-negative	IS30	99.509	1221	1221	1.0	56113	57333	1	1221	0.0	2176.0	162438
NZ_CP075717.1	IncF	Gram-negative	IS30	99.509	1221	1221	1.0	83618	84838	1221	1	0.0	2176.0	162438
NZ_CP075717.1	IncF	Gram-negative	IS30	99.596	742	1221	0.608	72713	73454	1	742	0.0	1325.0	162438
NZ_CP075717.1	IncF	Gram-negative	IS903	81.408	554	550	1.007	127189	127737	550	1	4.4e-147	521.0	162438
NZ_CP076260.1	IncF	Gram-negative	IS5	85.58	638	1258	0.507	75051	75661	1258	622	0.0	735.0	89049
NZ_CP076260.1	IncF	Gram-negative	IS903	92.053	302	550	0.549	32336	32637	302	1	2.26e-122	437.0	89049
NZ_CP076263.1	IncF	Gram-negative	IS5	85.737	638	1258	0.507	4859	5470	1258	622	0.0	743.0	77652
NZ_CP076263.1	IncF	Gram-negative	IS903	84.848	462	550	0.84	49441	49898	458	1	1.33e-143	508.0	77652
NZ_CP076265.1	IncF	Gram-negative	IS5	99.762	1258	1258	1.0	5921	7178	1258	1	0.0	2256.0	145019
NZ_CP076265.1	IncF	Gram-negative	IS5	85.737	638	1258	0.507	27950	28561	622	1258	0.0	743.0	145019
NZ_CP076265.1	IncF	Gram-negative	IS30	99.836	1221	1221	1.0	20519	21739	1	1221	0.0	2194.0	145019
NZ_CP076265.1	IncF	Gram-negative	IS903	80.686	554	550	1.007	88416	88964	550	1	1.05e-141	503.0	145019
NZ_CP076269.1	IncF	Gram-negative	IS5	85.423	638	1258	0.507	61886	62496	622	1258	0.0	730.0	88268
NZ_CP076269.1	IncF	Gram-negative	IS903	91.722	302	550	0.549	17446	17747	1	302	9.53e-121	433.0	88268
NZ_CP076271.1	IncF	Gram-negative	IS5	86.364	638	1258	0.507	28217	28827	1258	622	0.0	757.0	127140
NZ_CP076271.1	IncF	Gram-negative	IS903	80.866	554	550	1.007	74294	74842	550	1	2.17e-143	508.0	127140
NZ_CP076273.1	IncF	Gram-negative	IS5	85.58	638	1258	0.507	19612	20222	1258	622	0.0	735.0	88425
NZ_CP076273.1	IncF	Gram-negative	IS903	92.053	302	550	0.549	64604	64905	302	1	2.25e-122	437.0	88425
NZ_CP076275.1	IncF	Gram-negative	IS30	99.754	1221	1221	1.0	136738	137958	1221	1	0.0	2189.0	153041
NZ_CP076275.1	IncF	Gram-negative	IS30	99.754	1221	1221	1.0	120483	121703	1	1221	0.0	2189.0	153041
NZ_CP076275.1	IncF	Gram-negative	IS30	99.754	1221	1221	1.0	147998	149218	1	1221	0.0	2189.0	153041
NZ_CP076275.1	IncF	Gram-negative	IS5	99.906	1066	1258	0.847	1	1066	193	1258	0.0	1919.0	153041
NZ_CP076275.1	IncF	Gram-negative	IS5	84.639	638	1258	0.507	11013	11617	1258	622	0.0	718.0	153041
NZ_CP076275.1	IncF	Gram-negative	IS903	92.053	302	550	0.549	84755	85056	302	1	3.89e-122	437.0	153041
NZ_CP076277.1	IncF	Gram-negative	IS30	99.836	1221	1221	1.0	136402	137622	1221	1	0.0	2194.0	149410
NZ_CP076277.1	IncF	Gram-negative	IS30	99.836	1221	1221	1.0	120147	121367	1	1221	0.0	2194.0	149410
NZ_CP076277.1	IncF	Gram-negative	IS903	94.737	551	550	1.002	80956	81506	550	1	0.0	860.0	149410
NZ_CP076277.1	IncF	Gram-negative	IS5	85.737	638	1258	0.507	4377	4988	1258	622	0.0	743.0	149410
NZ_CP076280.1	IncF	Gram-negative	IS30	99.836	1221	1221	1.0	94052	95272	1221	1	0.0	2194.0	149690
NZ_CP076283.1	IncF	Gram-negative	IS5	85.58	638	1258	0.507	59183	59794	1258	622	0.0	738.0	77995
NZ_CP076283.1	IncF	Gram-negative	IS903	81.198	484	550	0.88	25770	26249	458	1	4.97e-130	463.0	77995
NZ_CP089990.1	IncF	Gram-negative	IS26	100.0	821	859	0.956	153871	154691	842	22	0.0	1481.0	190701
NZ_CP128908.1	IncF	Gram-negative	IS26	99.635	821	859	0.956	13408	14228	842	22	0.0	1468.0	101368
NZ_CP128913.1	IncF	Gram-negative	IS10	99.529	4032	4029	1.001	64324	68352	4029	1	0.0	7174.0	179124
NZ_CP128913.1	IncF	Gram-negative	IS5	99.695	982	1258	0.781	25539	26520	982	1	0.0	1758.0	179124
NZ_CP128913.1	IncF	Gram-negative	IS26	100.0	821	859	0.956	75231	76051	22	842	0.0	1481.0	179124
NZ_CP128913.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	80437	81256	841	22	0.0	1480.0	179124
NZ_CP128913.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	72495	73314	841	22	0.0	1480.0	179124
NZ_CP128917.1	IncF	Gram-negative	IS1	99.876	5646	5747	0.982	63872	69517	103	5747	0.0	10147.0	137068
NZ_CP128917.1	IncF	Gram-negative	IS26	100.0	821	859	0.956	80300	81120	842	22	0.0	1481.0	137068
NZ_CP128917.1	IncF	Gram-negative	IS26	100.0	821	859	0.956	70724	71544	22	842	0.0	1481.0	137068
NZ_CP128917.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	75930	76749	841	22	0.0	1480.0	137068
NZ_CP128928.1	IncF	Gram-negative	IS903	80.652	460	550	0.836	40467	40924	1	457	2.36e-114	411.0	66878
NZ_CP128952.1	IncF	Gram-negative	IS10	99.603	4031	4029	1.0	32938	36965	1	4029	0.0	7189.0	168269
NZ_CP128952.1	IncF	Gram-negative	IS26	100.0	822	859	0.957	52632	53453	22	843	0.0	1483.0	168269
NZ_CP128952.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	12934	13753	22	841	0.0	1480.0	168269
NZ_CP128952.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	60375	61194	841	22	0.0	1480.0	168269
NZ_CP128952.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	26020	26839	841	22	0.0	1480.0	168269
NZ_CP128952.1	IncF	Gram-negative	IS26	99.756	821	859	0.956	65729	66549	842	22	0.0	1472.0	168269
NZ_CP128964.1	IncF	Gram-negative	IS5	99.841	1258	1258	1.0	21487	22744	1	1258	0.0	2260.0	127328
NZ_CP128964.1	IncF	Gram-negative	IS30	99.836	1221	1221	1.0	55864	57084	1	1221	0.0	2194.0	127328
NZ_CP128964.1	IncF	Gram-negative	IS903	81.949	554	550	1.007	96146	96694	550	1	8.11e-149	526.0	127328
NZ_CP128980.1	IncF	Gram-negative	IS5	100.0	1258	1258	1.0	35396	36653	1	1258	0.0	2269.0	138779
NZ_CP128980.1	IncF	Gram-negative	IS903	80.79	557	550	1.013	97200	97748	550	1	6.8e-144	509.0	138779
NZ_CP134354.1	IncF	Gram-negative	IS30	99.59	1221	1221	1.0	59939	61159	1	1221	0.0	2180.0	192566
NZ_CP134354.1	IncF	Gram-negative	IS903	81.047	554	550	1.007	139862	140410	550	1	2.7e-144	512.0	192566
NZ_CP134363.1	IncF	Gram-negative	IS26	100.0	822	859	0.957	21904	22725	20	841	0.0	1483.0	131450
NZ_CP134363.1	IncF	Gram-negative	IS26	100.0	822	859	0.957	5439	6260	22	843	0.0	1483.0	131450
NZ_CP134363.1	IncF	Gram-negative	IS26	99.879	824	859	0.959	35164	35987	845	22	0.0	1482.0	131450
NZ_CP134364.1	IncF	Gram-negative	IS26	99.635	821	859	0.956	43181	44001	841	21	0.0	1468.0	115630
NZ_CP134367.1	IncF	Gram-negative	IS5	99.921	1258	1258	1.0	44655	45912	1258	1	0.0	2265.0	194814
NZ_CP134367.1	IncF	Gram-negative	IS30	99.672	1221	1221	1.0	56335	57555	1	1221	0.0	2185.0	194814
NZ_CP134367.1	IncF	Gram-negative	IS903	81.329	557	550	1.013	141899	142447	550	1	1.51e-147	523.0	194814
NZ_CP134371.1	IncF	Gram-negative	IS5	100.0	1258	1258	1.0	99700	100957	1	1258	0.0	2269.0	146353
NZ_CP134371.1	IncF	Gram-negative	IS5	99.841	1258	1258	1.0	22265	23522	1	1258	0.0	2260.0	146353
NZ_CP134371.1	IncF	Gram-negative	IS26	100.0	821	859	0.956	34308	35128	22	842	0.0	1481.0	146353
NZ_CP134385.1	IncF	Gram-negative	IS903	80.072	557	550	1.013	68069	68606	1	550	5.02e-140	497.0	162343
NZ_CP135644.1	IncF	Gram-negative	IS10	99.671	3346	4029	0.83	31112	34457	4029	684	0.0	5985.0	92285
NZ_CP135644.1	IncF	Gram-negative	IS26	99.878	821	859	0.956	46296	47116	842	22	0.0	1477.0	92285
NZ_CP135644.1	IncF	Gram-negative	IS26	99.878	821	859	0.956	49033	49853	22	842	0.0	1477.0	92285
NZ_CP135644.1	IncF	Gram-negative	IS26	99.878	820	859	0.955	54239	55058	841	22	0.0	1475.0	92285
NZ_CP135644.1	IncF	Gram-negative	IS26	99.756	820	859	0.955	17269	18088	22	841	0.0	1471.0	92285
NZ_CP135644.1	IncF	Gram-negative	IS26	99.635	822	859	0.957	39594	40415	842	21	0.0	1470.0	92285
NZ_CP135647.1	IncF	Gram-negative	IS26	100.0	821	859	0.956	133261	134081	22	842	0.0	1481.0	147576
NZ_CP135647.1	IncF	Gram-negative	IS26	99.635	821	859	0.956	128763	129583	22	842	0.0	1468.0	147576
NZ_CP135647.1	IncF	Gram-negative	IS26	99.635	821	859	0.956	144047	144867	22	842	0.0	1468.0	147576
NZ_CP135654.1	IncF	Gram-negative	IS26	100.0	822	859	0.957	61951	62772	842	21	0.0	1483.0	97567
NZ_CP135654.1	IncF	Gram-negative	IS26	99.635	822	859	0.957	51164	51985	843	22	0.0	1470.0	97567
NZ_CP135654.1	IncF	Gram-negative	IS26	99.514	823	859	0.958	47346	48168	19	841	0.0	1467.0	97567
NZ_CP135654.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	69429	70248	841	22	0.0	1466.0	97567
NZ_CP135654.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	41068	41887	841	22	0.0	1466.0	97567
NZ_CP135657.1	IncF	Gram-negative	ISEcp1	100.0	1656	1656	1.0	81256	82911	1656	1	0.0	2987.0	160382
NZ_CP135657.1	IncF	Gram-negative	IS26	99.878	822	859	0.957	52110	52931	842	21	0.0	1479.0	160382
NZ_CP135657.1	IncF	Gram-negative	IS26	99.635	822	859	0.957	64292	65113	22	843	0.0	1470.0	160382
NZ_CP135657.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	68109	68928	841	22	0.0	1466.0	160382
NZ_CP135657.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	59588	60407	841	22	0.0	1466.0	160382
NZ_CP135657.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	41325	42144	841	22	0.0	1466.0	160382
NZ_CP135659.1	IncF	Gram-negative	IS10	99.553	3801	4029	0.943	41469	45266	4029	231	0.0	6770.0	229583
NZ_CP135659.1	IncF	Gram-negative	IS26	100.0	821	859	0.956	66643	67463	842	22	0.0	1481.0	229583
NZ_CP135659.1	IncF	Gram-negative	IS903	81.408	554	550	1.007	188956	189504	550	1	6.22e-147	521.0	229583
NZ_CP135659.1	IncF	Gram-negative	IS903	81.425	463	550	0.842	120948	121404	457	1	2.48e-120	432.0	229583
NZ_CP135668.1	IncF	Gram-negative	IS26	99.635	823	859	0.958	17811	18633	844	22	0.0	1471.0	37040
NZ_CP135681.1	IncF	Gram-negative	IS5	99.762	1258	1258	1.0	23389	24646	1	1258	0.0	2256.0	119515
NZ_CP135681.1	IncF	Gram-negative	IS30	99.672	1221	1221	1.0	57174	58394	1	1221	0.0	2185.0	119515
NZ_CP135686.1	IncF	Gram-negative	IS26	99.878	820	859	0.955	41765	42584	22	841	0.0	1475.0	123440
NZ_CP135686.1	IncF	Gram-negative	IS903	81.425	463	550	0.842	92163	92619	457	1	1.33e-120	432.0	123440
NZ_CP135692.1	IncF	Gram-negative	IS26	100.0	821	859	0.956	28868	29688	22	842	0.0	1481.0	160056
NZ_CP135692.1	IncF	Gram-negative	IS26	99.635	822	859	0.957	63760	64581	22	843	0.0	1470.0	160056
NZ_CP135692.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	22751	23570	22	841	0.0	1466.0	160056
NZ_CP135692.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	39654	40473	22	841	0.0	1466.0	160056
NZ_CP135692.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	67577	68396	841	22	0.0	1466.0	160056
NZ_CP135692.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	59056	59875	841	22	0.0	1466.0	160056
NZ_CP135698.1	IncF	Gram-negative	IS26	100.0	822	859	0.957	52110	52931	842	21	0.0	1483.0	160742
NZ_CP135698.1	IncF	Gram-negative	IS26	99.635	822	859	0.957	64292	65113	22	843	0.0	1470.0	160742
NZ_CP135698.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	68099	68918	841	22	0.0	1466.0	160742
NZ_CP135698.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	59588	60407	841	22	0.0	1466.0	160742
NZ_CP135698.1	IncF	Gram-negative	IS26	99.634	820	859	0.955	41325	42144	841	22	0.0	1466.0	160742
NZ_CP135710.1	IncF	Gram-negative	IS26	99.878	821	859	0.956	15586	16406	841	21	0.0	1477.0	98339
NZ_CP135713.1	IncF	Gram-negative	IS10	99.666	3298	4029	0.819	30664	33961	4029	732	0.0	5899.0	123062
NZ_CP135713.1	IncF	Gram-negative	IS26	100.0	821	859	0.956	54264	55084	22	842	0.0	1481.0	123062
NZ_CP135713.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	59470	60289	841	22	0.0	1480.0	123062
NZ_CP135713.1	IncF	Gram-negative	IS26	100.0	820	859	0.955	51528	52347	841	22	0.0	1480.0	123062
NZ_CP135713.1	IncF	Gram-negative	IS26	99.878	822	859	0.957	39518	40339	21	842	0.0	1479.0	123062
NZ_CP135713.1	IncF	Gram-negative	IS26	99.756	820	859	0.955	17269	18088	22	841	0.0	1471.0	123062
NZ_CP135713.1	IncF	Gram-negative	IS26	99.635	821	859	0.956	68656	69476	842	22	0.0	1468.0	123062
NZ_CP135720.1	IncF	Gram-negative	IS26	100.0	822	859	0.957	65078	65899	22	843	0.0	1483.0	114077
